,clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
9157,1,4642,0,0,1,0,0,0,0,1,0,0,0,0,0.22727250926258133,-0.028695223003293625,-0.6516402410875289,0.4149382175044813,0.4435663030072436,0.42418680075087567
9158,5,953,0,0,1,0,0,0,1,0,0,0,0,0,-1.0006254472154528,0.0406982012871241,-0.6516402410875289,-1.147348609560074,-1.1743527269785288,-1.1454211590601604
9159,2,9645,0,0,0,0,1,0,0,0,1,0,0,0,1.4763411201626504,-0.16748207158413894,0.6740796602556144,1.3969470802307729,1.4772367943870421,1.4033917665045492
9160,3,910,0,1,0,0,0,0,1,0,0,0,0,0,-0.8312602118391722,0.9428127170626087,2.8836128291608536,-0.9955836035023745,-0.9766070677580456,-0.8862198445959524
9161,4,1656,0,0,0,0,1,0,0,0,1,0,0,0,-0.6195536676188215,0.8040258684817634,0.23217302647456664,-0.6206347650068813,-0.5811157493170795,-0.5118179459254303
9162,3,680,0,0,1,0,0,0,1,0,0,0,0,0,-1.0429667560595228,0.4570587470296551,-1.5354535086496246,-1.2812589090227506,-1.255248678477818,-1.2174215241891069
9163,4,1125,0,0,0,1,0,0,1,0,0,0,0,0,-0.8524308662612072,-1.1389900116500413,0.23217302647456664,-0.8795280106347219,-0.9226764334251869,-1.001420428802267
9164,1,4652,0,0,0,0,1,0,0,1,0,0,0,0,0.7141975609693876,0.8040258684817634,0.6740796602556144,0.780959702702463,0.8031038652263037,0.8993892106019235
9165,2,4829,0,0,1,0,0,0,0,1,0,0,0,0,0.438979053482932,0.38766532273923243,-0.20973360730648113,0.5845579301572048,0.6233350841167741,0.654587969163505
9166,4,5068,0,1,0,0,0,0,1,0,0,0,0,0,0.20610185484054624,0.3182718984488147,1.1159862940366623,0.3345920378268757,0.37165879056343143,0.395386654699297
9167,2,13278,0,0,0,0,1,0,0,0,0,0,1,0,2.386679260310158,0.7346324441913408,0.23217302647456664,1.9147335714864542,1.99856625960468,2.0657951256908595
9168,5,880,0,0,0,1,0,0,0,0,0,1,0,0,-0.9794547927934176,0.665239019900923,0.6740796602556144,-1.1384212562625626,-1.1833411660340059,-1.087820866957003
9169,1,5501,0,0,1,0,0,1,0,0,0,0,0,0,0.6506855977032828,0.3182718984488147,-0.20973360730648113,0.81666911589251,0.785126987115351,0.8273888454729771
9170,3,1683,0,0,1,0,0,0,1,0,0,0,0,0,-0.4713590866645761,-0.028695223003293625,-0.20973360730648113,-0.3528141660815291,-0.2934856995418308,-0.3246169965901692
9171,2,655,0,0,0,0,1,0,0,0,1,0,0,0,-0.8524308662612072,-1.4859571331021497,1.55789292781771,-0.897382717229745,-0.8867226772032808,-1.0302205748538458
9172,1,7823,0,0,0,0,1,0,0,0,0,1,0,0,1.4975117745846853,0.38766532273923243,0.23217302647456664,1.3790923736357499,1.3513986476103714,1.4177918395303395
9173,2,666,0,0,0,0,1,0,0,0,0,1,0,0,-0.8524308662612072,0.8040258684817634,-0.6516402410875289,-0.9777288969073505,-0.9406533115361396,-0.8718197715701633
9174,1,4158,0,0,1,0,0,0,0,0,0,0,1,0,0.6295149432812478,0.7346324441913408,-0.20973360730648113,0.7898870559999746,0.7311963527824915,0.8561889915245551
9175,4,14404,0,0,0,0,1,0,0,0,1,0,0,0,1.7515596276491059,0.5264521713200777,1.1159862940366623,1.504075319800914,1.5850980630527605,1.6193928618913895
9176,6,8115,0,0,0,0,1,0,0,0,1,0,0,0,0.4178083990608969,1.1509929899338718,-0.20973360730648113,0.5220664570746223,0.5514275716729619,0.683388115215083
9177,3,4536,0,0,0,1,0,0,0,0,0,1,0,0,0.4178083990608969,0.11009162557754675,1.55789292781771,0.5577758702646693,0.4345778639517673,0.5105872389056116
9178,1,2853,0,0,0,1,0,1,0,0,0,0,0,0,-0.02677534380183949,-1.208383435940464,1.1159862940366623,0.28995527133931714,0.25480908284223686,0.12178526720929991
9179,6,1245,0,0,1,0,0,0,0,0,1,0,0,0,-0.8100895574171372,0.7346324441913408,-1.0935468748685768,-0.861673304039698,-0.8507689209813748,-0.7710192603896383
9180,4,8110,0,0,0,1,0,0,0,0,0,0,0,1,1.5186824290067205,0.4570587470296551,0.6740796602556144,1.3969470802307729,1.4502714772206133,1.489792204659286
9181,1,3584,0,0,0,1,0,0,0,0,0,1,0,0,0.4178083990608969,-0.30626892016498425,-0.20973360730648113,0.6291946966447634,0.587381327894868,0.5681875310087691
9182,1,2643,0,0,0,0,1,0,0,1,0,0,0,0,0.03673661946426554,0.8040258684817634,0.6740796602556144,0.1292629119841052,0.16492469228747123,0.2513859244414043
9183,1,15962,0,1,0,0,0,0,1,0,0,0,0,0,2.534873841264404,-1.1389900116500413,-1.5354535086496246,2.021861811056595,2.160358162603258,1.8929942493813874
9184,4,4292,0,0,0,0,1,0,0,0,0,0,0,1,0.48132036232700215,1.1509929899338718,0.23217302647456664,0.5488485169671578,0.6053582060058206,0.7265883342924514
9185,2,4559,0,0,1,0,0,0,0,0,0,1,0,0,0.438979053482932,0.4570587470296551,-1.9773601424306724,0.6024126367522279,0.650300401283203,0.683388115215083
9186,4,2292,0,0,0,1,0,0,0,0,0,0,0,1,-0.005604689379804402,-0.6532360416170926,0.6740796602556144,0.22746379825673466,0.17391313134294833,0.12178526720929991
9187,3,4778,0,1,0,0,0,0,0,1,0,0,0,0,0.20610185484054624,0.7346324441913408,0.23217302647456664,0.2631732114467817,0.3087397171750956,0.38098658167350796
9188,3,3119,0,0,0,0,1,0,0,0,0,0,0,1,0.20610185484054624,0.11009162557754675,0.6740796602556144,0.3524467444218988,0.40761254678533754,0.395386654699297
9189,2,1259,0,0,1,0,0,0,1,0,0,0,0,0,-0.6407243220408566,0.4570587470296551,-0.6516402410875289,-0.6384894716019044,-0.6080810664835085,-0.5694182380285876
9190,1,430,0,0,0,0,1,0,0,0,0,0,0,1,-1.0429667560595228,1.0815995656434492,0.23217302647456664,-1.2455494958327036,-1.2642371175332945,-1.1454211590601604
9191,4,10523,0,0,0,0,1,0,0,0,0,0,1,0,1.6033650466948608,-2.457465073168052,0.6740796602556144,1.700477092346173,1.7558784051068146,1.331391401375603
9192,2,6194,0,0,0,0,1,0,0,0,0,1,0,0,0.8623921419236332,0.3182718984488147,-0.6516402410875289,0.8970152955701155,0.9379304510584517,0.9569895027050808
9193,7,3405,0,0,0,0,1,0,0,0,1,0,0,0,-0.1749699247560851,1.0815995656434492,-1.5354535086496246,-0.09392092045368844,-0.014844088822058414,0.07858504813193222
9194,5,820,0,0,1,0,0,0,0,0,1,0,0,0,-0.9582841383713826,0.0406982012871241,-1.0935468748685768,-1.0848571364774917,-1.0664914583128113,-1.0590207209054243
9195,1,4805,0,0,1,0,0,0,0,0,0,0,1,0,0.9047334507677034,-0.7920228901979329,-0.20973360730648113,1.0934170681153736,1.0188264025577403,0.9425894296792918
9196,1,11428,0,0,1,0,0,1,0,0,0,0,0,0,1.645706355538931,0.5264521713200777,-1.0935468748685768,1.468365906610867,1.5311674287199017,1.5761926428140214
9197,2,2440,0,0,1,0,0,0,0,1,0,0,0,0,-0.1749699247560851,0.0406982012871241,-0.20973360730648113,-0.05821150726364143,-0.005855649766582093,-0.022215463048593453
9198,2,5608,0,0,1,0,0,0,1,0,0,0,0,0,0.48132036232700215,0.1794850498679694,-1.9773601424306724,0.6470494032397864,0.6772657184496328,0.683388115215083
9199,1,6554,0,0,0,1,0,0,0,1,0,0,0,0,1.5186824290067205,-0.7226294659075103,1.55789292781771,1.5397847329909609,1.4502714772206133,1.3745916204529711
9200,3,3142,0,0,1,0,0,0,1,0,0,0,0,0,-0.21731123360015528,0.11009162557754675,-0.6516402410875289,-0.049284153966129084,-0.023832527877535536,-0.022215463048593453
9201,5,798,0,0,0,0,1,0,0,0,1,0,0,0,-0.9582841383713826,0.4570587470296551,-0.6516402410875289,-1.1384212562625626,-1.0934567754792404,-1.0590207209054243
9202,6,684,0,0,0,1,0,0,0,0,0,1,0,0,-1.064137410481558,0.665239019900923,0.6740796602556144,-1.2991136156177736,-1.282213995644247,-1.2174215241891069
9203,2,579,0,0,0,0,1,0,1,0,0,0,0,0,-1.0006254472154528,0.1794850498679694,1.1159862940366623,-1.2187674359401681,-1.1833411660340059,-1.1742213051117392
9204,1,3804,0,0,0,1,0,0,1,0,0,0,0,0,0.20610185484054624,-1.1389900116500413,1.9997995615987578,0.47742969058706375,0.4435663030072436,0.308986216544561
9205,5,8590,0,0,1,0,0,0,0,0,1,0,0,0,0.5024910167490372,0.5264521713200777,-1.0935468748685768,0.7006135230248574,0.650300401283203,0.7409884073182404
9206,3,2960,0,0,1,0,0,0,0,1,0,0,0,0,-0.09028730706794476,0.5958455956105004,-0.6516402410875289,0.06677143890152351,0.030098106455323997,0.12178526720929991
9207,3,781,0,0,1,0,0,1,0,0,0,0,0,0,-1.0006254472154528,0.11009162557754675,-0.6516402410875289,-1.183058022750121,-1.1743527269785288,-1.1598212320859493
9208,5,878,0,0,0,0,1,0,0,0,1,0,0,0,-1.064137410481558,1.2203864142242944,-0.6516402410875289,-1.2544768491302152,-1.3091793128106768,-1.1598212320859493
9209,1,16097,0,0,0,1,0,0,0,0,0,0,1,0,3.042969547393246,0.5264521713200777,0.6740796602556144,2.334319176469506,2.277207870324452,2.382596732258224
9210,5,1041,0,0,1,0,0,1,0,0,0,0,0,0,-1.064137410481558,-0.09808864729371627,-0.6516402410875289,-1.2723315557252382,-1.255248678477818,-1.260621743266475
9211,6,945,0,0,1,0,0,0,0,0,1,0,0,0,-0.9371134839493476,0.24887847415839207,-0.6516402410875289,-1.0223656633949099,-1.0485145802018578,-1.001420428802267
9212,2,14540,0,0,1,0,0,0,0,0,0,0,1,0,2.5560444956864385,0.38766532273923243,0.23217302647456664,2.0664985775441544,2.0435084548820623,2.1089953447682266
9213,3,1712,0,0,0,0,1,1,0,0,0,0,0,0,-0.6407243220408566,-1.1389900116500413,2.4417061953798056,-0.5492159386267872,-0.5901041883725558,-0.6846188222349023
9214,4,7059,0,0,1,0,0,0,0,0,1,0,0,0,0.438979053482932,-1.832924254554258,-1.0935468748685768,0.7631049961074391,0.7042310356160626,0.481787092854033
9215,6,10933,0,0,1,0,0,0,0,0,1,0,0,0,0.7141975609693876,-0.4450557687458246,0.23217302647456664,0.888087942272604,0.9199535729474982,0.8417889184987661
9216,6,878,0,0,1,0,0,0,0,0,0,1,0,0,-1.064137410481558,0.8734192927721861,-1.5354535086496246,-1.2901862623202622,-1.3271561909216303,-1.2174215241891069
9217,1,379,0,0,1,0,0,0,0,0,0,0,1,0,-1.0429667560595228,-0.5144491930362473,-0.6516402410875289,-1.2098400826426565,-1.1833411660340059,-1.2318215972148965
9218,3,13596,0,0,0,0,1,0,0,0,0,0,0,1,2.5560444956864385,1.0122061413530314,-1.0935468748685768,1.9861523978665483,2.061485332993015,2.195395782922963
9219,2,3750,1,0,0,0,0,0,0,0,0,1,0,0,0.2696138181066515,1.9837140814189287,0.23217302647456664,0.34351939112438723,0.2907628390641429,0.5681875310087691
9220,5,2551,0,0,1,0,0,0,0,1,0,0,0,0,-0.450188432242541,-0.028695223003293625,-0.6516402410875289,-0.32603210618899364,-0.3024741385973071,-0.3102169235643795
9221,2,9881,0,1,0,0,0,0,0,0,0,0,1,0,1.9209248630253866,1.0122061413530314,-0.20973360730648113,1.557639439585985,1.603074941163714,1.7345934460977044
9222,2,3950,0,1,0,0,0,0,0,1,0,0,0,0,0.20610185484054624,0.9428127170626087,0.23217302647456664,0.3345920378268757,0.3896356686743841,0.481787092854033
9223,4,2327,0,0,0,1,0,0,0,0,0,0,1,0,-0.1961405791781202,0.0406982012871241,0.23217302647456664,0.013207319116452594,-0.023832527877535536,0.006584683002985221
9224,2,3950,0,1,0,0,0,0,0,1,0,0,0,0,0.20610185484054624,1.289779838514717,0.6740796602556144,0.28995527133931714,0.3357050343415253,0.481787092854033
9225,5,8803,0,0,1,0,0,0,0,0,1,0,0,0,0.7565388698134579,0.1794850498679694,-0.6516402410875289,0.8970152955701155,0.8660229386146395,0.8993892106019235
9226,1,391,0,0,1,0,0,0,0,0,1,0,0,0,-1.0429667560595228,0.1794850498679694,-1.0935468748685768,-1.2544768491302152,-1.2372718003668646,-1.2174215241891069
9227,2,1865,0,1,0,0,0,0,0,0,1,0,0,0,-0.1326286159120149,1.706140384257248,0.6740796602556144,-0.049284153966129084,-0.11371691843230036,0.12178526720929991
9228,1,4742,0,0,0,1,0,0,1,0,0,0,0,0,0.5871736344371776,-1.0695965873596187,0.23217302647456664,0.8345238224875331,0.7761385480598747,0.654587969163505
9229,2,15919,0,1,0,0,0,0,0,0,0,1,0,0,2.5560444956864385,1.0122061413530314,0.23217302647456664,1.9504429846765012,2.007554698660157,2.137795490819806
9230,5,3822,0,0,0,1,0,0,0,1,0,0,0,0,-0.11145796148997984,0.4570587470296551,-0.20973360730648113,0.12033555868659362,0.0031327892888942297,0.12178526720929991
9231,3,6181,0,0,0,1,0,0,0,0,1,0,0,0,0.5236616711710723,0.7346324441913408,0.23217302647456664,0.6559767565372988,0.6233350841167741,0.7409884073182404
9232,1,1080,0,0,1,0,0,0,0,0,1,0,0,0,-0.6407243220408566,0.24887847415839207,-1.0935468748685768,-0.5849253518168342,-0.563138871206126,-0.5406180919770089
9233,5,4372,0,0,1,0,0,1,0,0,0,0,0,0,-0.15379927033405003,-0.30626892016498425,-0.6516402410875289,0.03998937900898805,0.06605186267723008,0.02098475602877488
9234,3,7679,0,0,0,1,0,1,0,0,0,0,0,0,0.5448323255931073,0.38766532273923243,0.6740796602556144,0.691686169727345,0.6592888403386802,0.7265883342924514
9235,4,16518,0,0,0,1,0,0,1,0,0,0,0,0,1.4975117745846853,0.665239019900923,0.23217302647456664,1.3433829604457028,1.4233061600541834,1.4753921316334968
9236,2,5154,0,0,1,0,0,0,0,0,0,1,0,0,0.5871736344371776,-1.4165637088117269,1.1159862940366623,0.8613058823800686,0.8480460605036869,0.654587969163505
9237,2,709,0,0,0,0,1,1,0,0,0,0,0,0,-1.064137410481558,0.9428127170626087,-1.0935468748685768,-1.2812589090227506,-1.3181677518661532,-1.2030214511633177
9238,4,807,0,0,1,0,0,0,0,0,0,0,1,0,-0.767748248573067,-0.4450557687458246,-0.6516402410875289,-0.7366903578745339,-0.7069538960937504,-0.7566191873638487
9239,0,6817,1,0,0,0,0,0,0,0,1,0,0,0,2.894774966439,-4.261694104719016,1.9997995615987578,2.6824859550724645,2.645733871598989,1.8065938112266506
9240,5,596,0,0,0,0,1,0,1,0,0,0,0,0,-1.106478719325628,-0.23687549587456158,1.1159862940366623,-1.3973145018904032,-1.3720983861990126,-1.3902224004985788
9241,4,2367,0,0,0,1,0,0,0,0,0,1,0,0,-0.21731123360015528,0.7346324441913408,1.1159862940366623,-0.12070298034622311,-0.16764755276515989,-0.051015609100172124
9242,3,871,0,0,1,0,0,0,0,1,0,0,0,0,-0.8947721751052774,-0.9308097387787783,-1.0935468748685768,-0.9241647771222805,-0.8867226772032808,-0.9870203557764781
9243,2,4608,0,0,0,0,1,0,0,0,0,1,0,0,0.5236616711710723,-1.5553505573925723,0.23217302647456664,0.7720323494049514,0.8480460605036869,0.5969876770603477
9244,3,2711,0,0,0,1,0,0,1,0,0,0,0,0,-0.1961405791781202,-1.2777768602308865,0.23217302647456664,0.0310620257114765,0.057063423621752964,-0.10861590120332883
9245,3,610,0,0,1,0,0,0,0,1,0,0,0,0,-1.0217961016374877,-0.5838426173266699,-0.6516402410875289,-1.1919853760476327,-1.1653642879230524,-1.2174215241891069
9246,3,844,0,0,1,0,0,0,1,0,0,0,0,0,-1.064137410481558,0.38766532273923243,-0.6516402410875289,-1.2544768491302152,-1.3001908737552004,-1.2318215972148965
9247,6,1123,0,0,1,0,0,0,0,0,1,0,0,0,-0.8312602118391722,-0.5144491930362473,-1.0935468748685768,-0.8438185974446749,-0.8327920428704213,-0.8862198445959524
9248,5,1384,0,1,0,0,0,0,0,0,0,0,1,0,-0.5348710499306811,-0.5144491930362473,1.55789292781771,-0.37959622597406373,-0.3474163338746895,-0.4110174347449052
9249,1,5412,0,0,1,0,0,1,0,0,0,0,0,0,0.9682454140338087,-0.09808864729371627,-0.6516402410875289,1.1112717747103975,1.081745475946076,1.0865901599371846
9250,5,8773,0,0,1,0,0,0,0,0,1,0,0,0,0.671856252125318,0.1794850498679694,-1.0935468748685768,0.8255964691900215,0.8480460605036869,0.8561889915245551
9251,3,645,0,0,1,0,0,0,0,1,0,0,0,0,-1.0217961016374877,0.4570587470296551,-0.20973360730648113,-1.2544768491302152,-1.2282833613113884,-1.188621378137528
9252,2,2757,0,0,1,0,0,1,0,0,0,0,0,0,-0.1749699247560851,-0.6532360416170926,-0.20973360730648113,0.004279965818941041,0.012121228344370552,-0.06541568212596115
9253,6,16339,0,0,1,0,0,0,0,0,1,0,0,0,1.6880476643830011,-0.6532360416170926,-0.6516402410875289,1.6379856192635904,1.6120633802191904,1.5185923507108638
9254,5,2040,0,0,0,1,0,0,0,0,1,0,0,0,-0.450188432242541,0.7346324441913408,-1.5354535086496246,-0.2992500462964582,-0.36539321198564295,-0.23821655843543318
9255,6,2202,0,0,1,0,0,0,0,0,1,0,0,0,-0.513700395508646,0.1794850498679694,-0.6516402410875289,-0.41530563916411073,-0.40134696820754906,-0.38221728869332655
9256,3,723,0,0,1,0,0,0,1,0,0,0,0,0,-1.0006254472154528,-0.375662344455402,-0.6516402410875289,-1.1562759628575856,-1.1473874098120997,-1.1742213051117392
9257,3,9596,0,0,1,0,0,1,0,0,0,0,0,0,0.8412214875015982,-0.23687549587456158,-1.0935468748685768,1.0041435351402566,0.9289420120029754,0.9281893566535028
9258,4,10080,0,0,1,0,0,0,0,0,0,1,0,0,1.4763411201626504,-0.30626892016498425,-1.0935468748685768,1.4505112000158438,1.4322945991096598,1.3889916934787603
9259,3,7190,0,0,1,0,0,0,0,0,0,1,0,0,0.8412214875015982,-0.6532360416170926,-1.0935468748685768,1.030925595032792,0.9918610853913105,0.9137892836277125
9260,3,2177,0,0,0,0,1,0,0,0,0,0,1,0,-0.1749699247560851,1.0815995656434492,0.6740796602556144,-0.07606621385866454,-0.11371691843230036,0.035384829054563895
9261,6,826,0,0,1,0,0,0,1,0,0,0,0,0,-1.064137410481558,0.5958455956105004,-1.5354535086496246,-1.3080409689152852,-1.2912024346997242,-1.2318215972148965
9262,2,5049,0,0,1,0,0,0,0,0,1,0,0,0,0.438979053482932,-0.7920228901979329,0.6740796602556144,0.6291946966447634,0.6682772793941565,0.5393873849571903
9263,2,505,0,0,1,0,0,0,0,0,0,0,1,0,-0.9371134839493476,-0.028695223003293625,-1.0935468748685768,-1.040220369989933,-1.0125608239799517,-1.0158205018280566
9264,2,9271,0,0,0,1,0,0,0,0,0,0,0,1,1.9632661718694568,-0.7226294659075103,0.23217302647456664,1.8165326852138255,1.7828437222732445,1.676993153994547
9265,4,6529,0,0,0,0,1,0,0,0,1,0,0,0,0.438979053482932,1.2203864142242944,0.6740796602556144,0.5488485169671578,0.5064853763955787,0.683388115215083
9266,1,11988,0,0,1,0,0,0,0,0,0,1,0,0,2.534873841264404,-1.4165637088117269,-0.20973360730648113,2.2718277033869234,2.2232772359915938,1.9937947605619117
9267,6,789,0,1,0,0,0,0,0,0,1,0,0,0,-1.064137410481558,1.0122061413530314,0.23217302647456664,-1.3526777354028439,-1.345133069032583,-1.2462216702406854
9268,6,1107,0,0,0,1,0,0,0,0,0,0,1,0,-0.8312602118391722,0.1794850498679694,-0.6516402410875289,-0.8706006573372104,-0.8957111162587572,-0.8574196985443737
9269,6,10508,0,0,1,0,0,0,0,0,1,0,0,0,0.8200508330795631,-0.09808864729371627,0.6740796602556144,0.923797355462651,0.9379304510584517,0.9137892836277125
9270,3,4745,0,0,0,1,0,0,0,0,0,1,0,0,0.438979053482932,0.5958455956105004,1.1159862940366623,0.5756305768596924,0.5514275716729619,0.640187896137716
9271,1,1249,0,1,0,0,0,1,0,0,0,0,0,0,-0.5560417043527162,1.0122061413530314,-0.20973360730648113,-0.5224338787342518,-0.5002197978177902,-0.39661736171911555
9272,4,625,0,0,0,0,1,0,0,0,1,0,0,0,-1.0429667560595228,0.8734192927721861,-0.20973360730648113,-1.3080409689152852,-1.282213995644247,-1.2030214511633177
9273,2,5058,0,0,0,0,1,0,0,1,0,0,0,0,0.46014970790496706,0.9428127170626087,-1.0935468748685768,0.6291946966447634,0.5694044497839145,0.7265883342924514
9274,4,1942,0,0,0,1,0,0,0,1,0,0,0,0,-0.38667646897643576,-1.1389900116500413,0.23217302647456664,-0.16533974683378247,-0.23955506520897127,-0.3246169965901692
9275,1,1990,0,0,0,0,1,1,0,0,0,0,0,0,-0.21731123360015528,-0.5838426173266699,1.1159862940366623,-0.05821150726364143,-0.023832527877535536,-0.10861590120332883
9276,1,14341,0,0,0,1,0,0,0,0,0,0,1,0,2.5772151501084744,-1.624743981682995,0.6740796602556144,2.2361182901968775,2.2142887969361174,1.9361944684587544
9277,5,828,0,0,0,1,0,0,0,0,0,1,0,0,-1.0217961016374877,-0.5144491930362473,0.23217302647456664,-1.1652033161550972,-1.2013180441449585,-1.2174215241891069
9278,5,9798,0,0,1,0,0,1,0,0,0,0,0,0,0.48132036232700215,0.1794850498679694,-0.6516402410875289,0.638122049942275,0.7222079137270152,0.6977881882408734
9279,1,15366,0,0,0,1,0,0,0,0,1,0,0,0,3.148822819503421,0.4570587470296551,1.1159862940366623,2.3789559429570653,2.349115382768264,2.4257969513355926
9280,2,5020,0,0,1,0,0,0,0,0,0,1,0,0,0.5448323255931073,0.24887847415839207,-0.6516402410875289,0.6827588164298335,0.7401847918379686,0.7409884073182404
9281,1,1077,0,0,0,0,1,0,1,0,0,0,0,0,-0.6407243220408566,0.7346324441913408,-1.0935468748685768,-0.6206347650068813,-0.5990926274280322,-0.5262180189512192
9282,1,3016,0,0,0,1,0,0,1,0,0,0,0,0,0.3331257813727565,0.7346324441913408,1.1159862940366623,0.49528439718208683,0.4435663030072436,0.5681875310087691
9283,2,4902,0,0,0,0,1,1,0,0,0,0,0,0,0.29078447252868633,-0.7226294659075103,1.1159862940366623,0.4685023372895514,0.5154738154510558,0.395386654699297
9284,4,2490,0,0,1,0,0,0,0,0,0,0,1,0,-0.21731123360015528,-0.16748207158413894,-0.6516402410875289,-0.013574740776082068,0.012121228344370552,-0.022215463048593453
9285,4,3370,0,0,0,0,1,0,1,0,0,0,0,0,-0.15379927033405003,-0.5838426173266699,1.55789292781771,0.03998937900898805,0.057063423621752964,-0.022215463048593453
9286,3,7240,0,0,1,0,0,0,1,0,0,0,0,0,0.5660029800151425,0.0406982012871241,0.23217302647456664,0.7006135230248574,0.7761385480598747,0.7409884073182404
9287,2,2573,0,1,0,0,0,0,0,1,0,0,0,0,-0.21731123360015528,-2.1104979517159435,2.8836128291608536,0.02213467241396415,0.030098106455323997,-0.22381648540964352
9288,6,1780,0,0,0,0,1,0,0,0,1,0,0,0,-0.7042362853069618,-0.7920228901979329,-1.0935468748685768,-0.6206347650068813,-0.5901041883725558,-0.6846188222349023
9289,1,491,0,1,0,0,0,0,1,0,0,0,0,0,-0.9582841383713826,1.4979601113859802,-1.0935468748685768,-1.1294939029650501,-1.12042209264567,-0.9726202827506883
9290,3,5121,0,0,0,0,1,0,0,0,0,1,0,0,0.4178083990608969,0.8040258684817634,-0.20973360730648113,0.5042117504795984,0.5424391326174848,0.6257878231119264
9291,0,3455,0,0,0,0,1,0,1,0,0,0,0,0,0.46014970790496706,-0.9308097387787783,1.9997995615987578,0.6470494032397864,0.6952425965605854,0.5393873849571903
9292,6,789,0,0,1,0,0,0,0,0,1,0,0,0,-1.0429667560595228,-0.09808864729371627,-1.0935468748685768,-1.2187674359401681,-1.1923296050894823,-1.2030214511633177
9293,5,2321,0,0,1,0,0,0,0,1,0,0,0,0,-0.4925297410866112,-1.0695965873596187,-0.20973360730648113,-0.32603210618899364,-0.3024741385973071,-0.42541750777069426
9294,1,2332,0,0,1,0,0,0,1,0,0,0,0,0,-0.21731123360015528,-0.5144491930362473,-1.0935468748685768,0.013207319116452594,0.030098106455323997,-0.03661553607438247
9295,2,2427,0,0,0,0,1,0,0,1,0,0,0,0,-0.1961405791781202,0.7346324441913408,0.6740796602556144,-0.11177562704871155,-0.07776316221039427,-0.007815390022803795
9296,2,3019,0,0,0,1,0,1,0,0,0,0,0,0,-0.047945998223874575,-0.9308097387787783,-0.20973360730648113,0.24531850485175777,0.2008784485093773,0.10738519418351089
9297,2,4998,0,0,1,0,0,0,0,0,0,0,1,0,0.8200508330795631,0.38766532273923243,-0.20973360730648113,0.923797355462651,0.883999816725593,0.9569895027050808
9298,3,2376,0,0,1,0,0,0,0,0,0,1,0,0,-0.1749699247560851,0.7346324441913408,-0.20973360730648113,-0.004647387478570514,-0.04180940598848818,0.06418497510614257
9299,2,5051,0,1,0,0,0,0,1,0,0,0,0,0,0.4178083990608969,-2.9432190432010055,1.9997995615987578,0.6738314631323219,0.749173230893445,0.308986216544561
9300,4,580,0,0,1,0,0,0,0,0,0,1,0,0,-1.0217961016374877,-0.5144491930362473,-0.6516402410875289,-1.1741306694526095,-1.1653642879230524,-1.2030214511633177
9301,4,2004,0,0,1,0,0,1,0,0,0,0,0,0,-0.5560417043527162,0.24887847415839207,-0.20973360730648113,-0.49565181884171633,-0.4732544806513612,-0.4542176538222729
9302,2,4663,0,0,0,1,0,1,0,0,0,0,0,0,0.22727250926258133,0.38766532273923243,1.1159862940366623,0.4149382175044813,0.3626703515079551,0.43858687377666533
9303,2,2352,0,0,0,0,1,0,0,0,0,0,1,0,-0.1326286159120149,1.4285666870955573,0.23217302647456664,-0.022502094073594416,0.012121228344370552,0.16498548628666823
9304,6,1263,0,0,0,1,0,0,0,1,0,0,0,0,-0.8524308662612072,-0.4450557687458246,0.6740796602556144,-0.8884553639322335,-0.8687457990923274,-0.915019990647531
9305,3,1378,0,0,0,0,1,1,0,0,0,0,0,0,-0.6407243220408566,0.3182718984488147,1.1159862940366623,-0.5313612320317633,-0.626057944594462,-0.5406180919770089
9306,3,15721,0,0,1,0,0,0,1,0,0,0,0,0,1.645706355538931,0.665239019900923,-0.6516402410875289,1.611203559371055,1.5311674287199017,1.662593080968758
9307,3,5139,0,0,0,0,1,0,0,0,0,1,0,0,0.4178083990608969,1.0815995656434492,-1.9773601424306724,-5.128948180250313,-5.165219667610101,-5.105441241152224
9308,5,1187,0,0,1,0,0,0,1,0,0,0,0,0,-0.8312602118391722,0.3182718984488147,-1.5354535086496246,-0.8795280106347219,-0.8597573600368511,-0.8286195524927951
9309,1,3676,0,0,0,1,0,0,0,0,0,1,0,0,0.438979053482932,-1.000203163069201,0.6740796602556144,0.6827588164298335,0.6323235231722504,0.5249873119314014
9310,2,1176,0,0,0,0,1,0,0,0,0,0,1,0,-0.4925297410866112,1.0815995656434492,-0.6516402410875289,-0.4063782858665992,-0.4283122853739788,-0.2958168505385905
9311,3,10600,0,0,0,1,0,0,0,0,0,0,1,0,1.8785835541813165,0.4570587470296551,0.23217302647456664,1.7094044456436845,1.603074941163714,1.7201933730719152
9312,2,2937,0,0,0,1,0,0,1,0,0,0,0,0,-0.09028730706794476,-2.3880716488776343,1.9997995615987578,0.3345920378268757,0.18290157039842467,-0.03661553607438247
9313,3,680,0,0,1,0,0,0,1,0,0,0,0,0,-1.0429667560595228,-0.028695223003293625,-0.6516402410875289,-1.2812589090227506,-1.255248678477818,-1.260621743266475
9314,3,14165,0,0,0,1,0,0,0,1,0,0,0,0,1.4975117745846853,0.1794850498679694,1.1159862940366623,1.3255282538506796,1.4412830381651363,1.4033917665045492
